Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,22,2,0,0,0,0,0,2,6,0
1,35,2,0,0,0,1,1,144,3,1
0,36,0,0,0,0,1,0,1,2,1
1,33,3,0,0,0,0,1,1,0,0
0,25,2,0,0,0,0,1,1,2,0
1,38,2,0,0,0,1,0,52,3,0
1,52,3,0,0,0,10,0,150,5,0
1,58,2,0,0,0,2,0,101,7,0
1,23,3,0,0,0,3,1,277,6,1
1,34,0,0,0,0,7,1,242,2,0
1,51,2,0,0,0,6,0,262,2,1
1,29,2,0,0,0,2,0,14,5,0
1,58,0,0,0,0,20,0,46,8,0
1,24,0,0,0,4,8,0,215,7,1
1,32,2,0,0,0,0,0,1,1,1
0,39,0,0,0,0,1,0,45,3,0
1,43,0,0,0,0,8,0,319,6,1
1,45,0,1,0,1,20,1,11,6,1
1,42,0,0,0,0,10,1,1,4,1
1,22,0,0,0,0,1,0,7,6,1
1,49,0,0,0,0,4,0,2,3,0
1,42,0,0,0,0,0,0,34,0,1
1,40,2,0,0,0,0,1,30,7,1
1,40,2,0,0,0,0,1,31,0,0
1,25,0,0,1,0,2,0,30,6,1
1,25,2,0,0,0,0,1,3,4,1
1,23,0,0,0,0,0,0,3,4,0
1,21,2,0,0,0,2,0,32,6,1
1,31,2,0,0,0,3,1,1,4,0
0,37,2,0,0,0,0,1,1,0,0
0,36,0,0,0,0,1,1,1,1,0
0,28,0,0,0,0,0,1,1,1,0
1,24,0,0,0,0,11,0,52,8,1
1,45,2,0,0,0,0,0,185,0,0
1,23,0,0,0,0,2,1,31,3,1
1,39,0,0,0,0,7,0,1,7,1
1,25,0,0,1,1,2,1,1,1,0
1,25,2,0,0,0,2,0,193,3,0
1,24,0,0,1,0,1,0,28,1,0
1,46,2,0,0,0,1,0,31,0,0
1,47,2,0,0,0,3,0,62,0,0
1,54,2,0,0,0,2,1,1,3,1
1,22,0,0,0,1,1,1,30,3,1
0,34,2,0,0,0,0,1,2,1,0
1,33,2,0,0,0,0,1,1,0,1
1,35,0,0,0,0,7,0,259,3,0
1,26,0,0,0,0,1,0,112,5,0
1,29,0,0,0,1,16,0,31,9,1
0,38,3,0,0,0,1,0,1,0,0
1,26,0,0,0,1,3,0,1,4,0
1,34,3,0,0,0,3,1,6,1,0
1,32,0,0,0,0,1,0,1,4,0
1,29,0,0,0,0,0,1,1,5,0
0,25,2,0,0,0,2,1,30,2,1
1,34,2,0,0,0,16,0,31,5,1
0,55,0,0,0,0,1,0,1,0,0
1,27,0,0,0,0,0,0,1,3,1
1,26,0,0,0,0,0,1,2,2,0
1,20,2,3,0,1,3,0,187,8,0
1,39,0,2,2,1,19,0,180,8,1
1,24,0,0,0,0,1,0,1,6,0
1,29,2,0,0,0,0,1,1,1,0
1,46,2,0,0,0,0,0,122,0,0
1,51,0,0,0,0,0,0,31,0,0
0,31,2,0,0,0,3,0,2,6,1
1,50,0,0,0,0,13,0,38,0,1
1,25,3,0,0,0,2,0,116,4,1
1,31,0,0,0,0,4,0,3,4,1
1,22,5,0,0,1,2,0,109,1,0
1,31,5,0,0,0,0,1,1,1,0
1,54,0,0,0,0,15,0,228,8,0
1,26,2,1,0,0,2,0,1,5,1
1,44,2,0,0,0,0,1,61,0,0
1,54,2,0,0,0,2,0,98,1,0
1,50,0,0,0,0,5,0,1,3,0
1,33,0,0,0,0,14,0,1,7,1
1,43,2,0,0,0,0,0,68,0,0
1,22,0,0,0,0,0,1,1,3,1
1,35,0,0,1,0,8,0,267,8,1
0,30,5,0,0,0,4,0,2,6,1
0,34,2,0,0,0,1,0,2,3,0
1,25,0,0,0,0,0,0,1,1,0
1,25,0,0,0,0,0,0,1,4,0
1,44,0,0,0,0,0,0,28,1,1
0,29,2,0,0,0,2,0,273,6,1
1,46,2,0,0,0,2,0,62,2,1
1,53,2,0,0,0,0,1,123,0,0
1,24,0,0,0,0,2,0,2,6,1
1,27,3,0,0,0,0,1,1,1,0
0,52,0,0,0,0,2,0,29,0,1
1,27,0,0,0,0,0,1,30,1,1
1,41,2,0,0,0,0,0,29,0,0
0,21,0,0,0,0,0,0,1,4,1
1,23,0,0,1,0,6,1,2,7,0
1,42,0,0,0,0,4,0,47,0,0
1,24,2,0,0,0,1,0,1,3,0
1,38,2,0,0,0,8,0,1,1,0
1,62,2,0,0,0,6,0,243,1,0
1,42,0,0,0,0,0,0,2,0,0
1,32,2,0,0,0,4,0,6,4,0
1,24,3,0,0,0,3,1,1,6,1
1,24,0,5,0,0,5,0,2,7,1
0,29,0,0,0,0,1,0,16,5,0
1,26,0,0,0,0,4,0,31,7,1
1,50,2,0,0,0,9,0,336,2,1
0,32,0,0,0,0,3,1,32,5,0
1,40,0,0,0,0,13,0,2,8,0
1,25,2,0,0,0,1,1,28,1,1
1,42,2,0,0,0,4,0,170,3,0
1,56,0,0,0,0,18,0,77,5,0
1,39,0,1,0,0,6,1,1,5,0
1,42,3,0,0,0,1,0,57,0,0
1,52,2,0,0,0,4,1,38,1,0
1,27,0,0,0,0,2,0,1,2,0
1,23,2,0,0,0,0,0,31,8,1
1,37,0,0,0,0,22,1,2,8,1
1,32,0,0,0,0,1,1,122,3,1
1,38,0,0,0,0,2,1,113,6,1
1,52,2,0,0,0,4,1,2,2,1
0,52,0,0,0,0,1,0,82,0,0
1,29,2,0,0,0,2,0,4,1,0
1,63,2,0,0,0,0,0,23,0,0
1,49,0,0,0,0,0,1,1,0,0
1,20,0,0,0,1,0,0,1,2,0
1,50,2,0,0,0,0,0,60,0,0
1,26,2,0,0,0,2,0,1,1,1
0,34,2,0,0,0,0,0,32,7,1
0,28,2,0,0,0,1,0,304,6,1
1,36,2,0,0,0,4,0,38,7,1
1,45,0,0,0,0,1,0,196,1,1
1,30,0,0,0,0,0,0,1,2,1
1,24,0,0,0,0,3,0,2,3,1
1,44,0,0,0,0,0,1,2,5,0
1,25,0,0,0,0,0,1,1,1,1
1,45,2,0,0,0,2,0,1,0,0
1,53,3,0,0,0,1,0,30,4,0
1,26,0,0,2,0,13,0,66,9,0
1,26,2,0,0,0,1,0,4,6,1
1,37,5,0,0,0,2,0,29,0,0
1,20,0,3,0,0,3,0,52,9,0
1,71,2,0,0,0,0,0,1,0,0
1,24,3,0,0,0,0,1,2,1,0
1,40,2,0,0,0,2,1,2,0,0
0,33,2,0,1,0,10,1,177,8,0
0,33,3,0,0,0,0,0,28,1,0
1,53,3,0,0,0,18,0,31,1,0
1,55,3,0,0,0,0,1,6,0,0
1,34,2,0,0,0,0,1,1,0,0
1,21,0,0,0,0,1,0,16,6,1
1,44,2,0,0,0,2,0,215,4,0
1,55,2,0,0,0,0,1,30,0,0
1,27,3,0,0,0,0,1,2,2,0
1,22,3,0,0,0,1,0,1,1,0
1,22,2,0,0,0,1,0,1,2,1
0,23,0,0,0,0,1,0,1,2,0
0,24,2,0,0,1,7,1,126,7,1
1,25,3,0,0,0,2,1,2,1,0
0,40,0,0,0,0,13,0,167,9,1
1,57,2,0,0,0,9,0,2,3,1
1,33,2,0,0,0,0,1,1,2,1
1,32,2,0,0,0,2,0,2,0,0
1,47,2,0,0,0,3,0,44,1,0
0,43,2,0,0,0,1,0,153,4,0
1,51,2,0,0,0,6,1,12,0,1
1,22,0,0,1,0,1,0,32,5,0
1,47,2,0,0,0,2,0,2,0,0
1,28,2,0,0,0,1,0,1,0,1
1,21,0,0,0,1,1,0,249,9,1
1,28,0,0,0,0,5,0,5,7,0
1,39,0,0,0,0,2,0,40,1,0
0,29,2,0,0,0,0,0,1,2,0
0,44,2,0,0,0,1,1,185,0,1
1,25,0,0,0,0,0,0,92,3,1
1,34,0,0,0,0,4,1,30,1,0
1,65,2,0,0,0,0,1,1,0,0
0,20,2,0,0,0,0,0,1,3,0
1,33,2,0,0,0,5,0,26,5,1
0,23,2,0,0,0,0,1,1,2,0
0,44,2,0,0,0,0,1,1,0,0
1,21,3,1,0,0,1,0,644,7,1
1,66,5,0,0,0,0,0,126,1,0
1,24,0,0,0,0,1,1,1,2,0
1,51,2,0,0,0,1,1,322,1,0
0,21,0,0,0,0,0,0,2,7,1
1,39,2,0,0,0,6,0,1,5,0
1,29,0,0,0,0,29,0,154,7,1
1,24,2,0,0,0,1,0,1,5,0
1,38,0,0,0,0,1,0,346,3,0
1,32,3,0,0,0,1,0,1,4,0
0,23,0,0,0,0,0,0,62,4,1
1,31,0,0,0,2,11,0,1,9,1
0,35,0,0,0,0,0,1,1,1,0
0,29,0,0,0,0,0,1,2,1,0
1,30,5,0,0,0,0,0,30,0,0
1,34,2,0,0,0,8,0,70,6,0
0,39,0,0,0,0,4,0,90,5,0
1,32,3,0,0,0,0,0,3,0,0
0,42,2,0,0,0,1,1,1,1,0
1,29,0,0,0,0,6,1,6,1,0
1,51,2,0,0,0,0,1,32,0,0
1,22,2,0,0,1,1,0,412,6,0
1,31,0,0,0,0,1,1,15,9,0
1,29,2,0,0,0,2,0,97,1,0
1,35,2,0,0,0,8,0,196,7,1
0,49,0,0,0,0,2,0,31,1,0
1,21,0,0,0,0,0,0,30,8,0
1,32,2,0,0,0,6,0,3,1,1
1,48,0,0,0,0,4,0,280,2,0
1,33,2,0,0,0,3,1,12,3,1
1,58,2,0,0,0,5,0,32,2,1
1,54,5,0,0,0,0,0,28,0,0
1,30,0,0,0,0,3,0,2,1,0
1,28,0,0,0,0,1,0,2,1,0
1,54,3,0,0,0,0,0,3,0,0
1,33,0,0,0,0,2,0,91,8,1
0,43,0,1,0,0,5,0,292,9,0
1,24,0,0,0,0,0,0,80,2,1
1,48,0,0,0,0,10,0,440,3,0
1,34,5,0,0,0,4,0,61,4,0
1,23,0,0,0,0,0,1,4,7,0
1,23,0,0,0,0,2,0,32,5,0
1,23,2,0,0,0,2,0,192,6,1
1,47,1,0,0,0,1,1,2,0,0
1,21,5,0,0,0,0,0,60,3,0
1,62,2,0,0,0,0,1,1,0,0
1,40,0,0,0,0,30,1,17,9,0
1,52,5,0,0,0,2,1,31,1,0
1,29,0,0,0,0,0,1,2,8,1
1,48,2,0,0,0,2,0,1,0,0
1,37,2,0,0,0,4,1,179,3,1
1,50,2,0,0,0,3,0,192,2,0
1,19,0,0,0,0,3,0,61,7,1
1,49,0,2,0,0,13,0,30,2,0
1,58,2,0,0,0,2,0,6,4,0
1,31,0,0,0,0,6,0,1,7,0
0,24,0,0,0,0,1,1,75,3,0
1,23,0,0,0,2,1,1,29,6,0
1,30,0,0,0,0,23,0,1,8,0
1,48,1,0,0,0,0,1,30,0,0
0,23,0,0,0,0,0,0,31,2,1
1,31,2,0,0,0,17,0,2,7,1
1,33,5,0,0,0,0,0,54,0,1
0,50,2,0,0,0,5,1,31,5,0
1,25,0,0,2,0,5,0,1004,8,0
0,35,5,0,0,0,2,0,185,1,0
1,57,2,0,0,0,6,0,29,1,0
1,45,2,0,0,0,2,0,142,1,0
0,31,2,0,0,0,0,1,1,1,0
1,57,0,0,0,0,19,0,4,5,0
1,57,2,0,0,0,12,1,4,4,0
1,29,0,0,0,0,6,1,1,6,1
1,24,2,0,0,0,2,1,30,2,0
1,26,0,0,1,0,7,0,346,7,0
1,30,0,0,0,0,0,1,1,0,1
1,45,0,0,0,0,11,0,1,2,0
1,27,5,0,0,0,1,0,1,1,0
1,42,2,0,0,0,0,0,1,4,0
1,48,5,0,0,0,7,0,1,1,0
1,29,0,0,2,0,12,0,42,7,1
1,44,3,0,0,0,8,0,18,4,0
1,23,2,0,0,0,0,0,200,3,0
0,28,2,0,0,0,0,0,31,1,0
1,25,0,0,0,0,1,1,2,1,1
0,34,2,0,0,0,3,1,129,4,0
0,28,0,0,0,0,1,0,2,2,1
1,27,0,0,0,0,0,0,2,1,0
1,39,0,0,0,0,4,0,130,3,0
0,23,2,0,0,0,1,0,1,2,0
0,55,2,0,0,0,6,0,126,3,0
1,52,2,0,0,0,10,0,22,0,0
1,27,0,0,0,0,4,0,51,4,1
1,47,5,0,0,0,5,0,1,0,0
1,35,3,0,0,0,2,1,61,0,0
1,33,0,0,0,0,1,1,1,0,0
0,24,2,0,1,3,8,0,2,5,0
1,30,2,0,0,1,7,0,28,9,1
1,31,0,3,0,1,15,1,290,9,1
1,20,0,0,0,1,1,1,1,8,1
1,26,2,0,0,0,2,0,1,8,1
1,44,0,0,0,0,7,0,122,4,1
1,34,2,0,0,0,0,0,2,0,1
1,27,2,0,0,0,0,1,1,1,0
1,21,0,0,0,1,1,0,176,6,1
1,27,0,0,0,0,7,0,5,5,0
0,24,2,0,0,0,0,0,32,7,0
1,29,0,0,0,0,0,0,31,4,1
1,20,2,0,0,0,0,0,31,2,0
0,23,2,0,0,0,0,0,1,2,0
0,48,0,0,0,0,0,1,1,0,0
1,34,0,0,0,0,0,1,1,0,1
1,46,0,0,0,0,1,1,2,5,1
0,41,2,0,0,0,3,0,2,4,0
1,44,2,0,0,0,0,1,1,0,0
1,26,0,0,0,0,3,0,31,5,1
1,37,0,0,0,0,11,0,2,7,1
0,54,2,0,0,0,7,0,10,4,0
1,27,0,0,0,0,0,0,1,0,0
1,21,0,0,0,0,1,0,34,5,0
0,22,2,0,0,0,2,0,1,2,0
1,27,3,0,0,0,1,1,59,4,0
1,32,0,0,0,0,7,0,1,0,0
1,52,0,0,0,0,2,0,6,0,0
1,44,0,0,0,0,0,1,3,0,0
0,21,3,0,0,0,0,0,232,6,0
1,28,0,0,0,0,1,0,197,0,0
1,31,0,0,0,0,3,0,274,6,0
1,60,0,0,0,0,3,1,1,0,0
1,40,0,10,0,0,14,1,31,2,0
1,49,2,0,0,0,0,0,1,0,0
1,30,0,0,0,0,10,1,2,3,1
1,26,0,0,0,2,1,0,3,7,0
1,52,2,0,0,0,0,0,2,0,0
0,55,2,0,0,0,0,1,1,0,0
1,34,0,0,0,0,0,0,322,9,0
0,47,3,0,0,0,1,0,6,0,0
1,55,0,0,0,0,5,0,145,3,1
1,36,3,0,0,0,3,0,228,8,0
1,33,0,0,0,0,0,1,1,6,0
1,22,0,0,0,0,0,0,1,5,1
0,27,0,0,0,0,0,1,32,1,0
1,20,0,0,0,2,0,0,1,4,1
1,33,2,0,0,0,0,0,202,1,0
1,26,0,0,0,0,0,1,62,1,0
1,29,0,0,0,0,0,1,61,4,0
1,32,0,0,0,0,1,1,1,2,0
1,25,0,0,0,0,10,0,673,6,0
1,37,2,0,0,0,4,1,30,0,0
0,20,3,2,0,0,2,0,171,5,0
1,20,0,0,1,0,1,0,122,3,0
1,31,0,0,0,0,15,0,164,9,0
1,29,0,0,0,0,6,0,1,7,1
1,31,0,0,0,0,6,0,18,3,0
0,36,2,0,0,0,2,0,28,2,0
1,35,0,0,0,0,4,1,24,5,0
0,37,0,0,0,0,1,0,9,0,0
1,34,2,0,0,0,5,1,7,1,1
1,20,2,0,0,0,1,1,2,4,1
0,50,0,0,0,0,12,1,201,5,1
1,66,2,0,0,0,0,1,31,0,0
1,24,2,0,0,2,8,0,6,8,1
1,29,0,0,1,0,8,1,1,8,1
0,45,0,0,0,0,1,0,3,0,0
1,34,2,0,0,0,2,0,1,6,1
1,70,0,0,0,0,0,1,32,0,0
0,33,0,0,0,0,0,0,31,7,0
1,26,0,0,0,0,2,0,38,3,0
0,23,0,0,0,3,5,0,32,6,0
1,23,0,1,0,0,4,0,4,8,0
1,27,2,0,0,0,5,1,3,3,0
1,44,2,0,0,0,6,0,119,5,1
1,23,0,0,0,0,2,1,101,2,1
1,36,0,1,2,5,17,1,259,6,0
1,26,0,0,0,0,0,1,1,4,0
0,23,2,0,0,0,2,1,30,5,0
1,27,0,0,0,0,3,0,8,8,1
1,53,0,0,0,0,11,0,80,2,0
1,29,0,0,0,0,0,1,2,0,0
1,65,0,0,0,0,1,1,2,0,0
0,46,2,0,0,0,1,0,171,1,1
1,20,2,0,0,0,0,0,217,7,0
0,27,0,1,0,0,1,0,122,4,0
1,45,2,0,0,0,7,0,2,1,0
1,42,0,0,0,0,1,1,37,4,0
1,53,0,0,0,0,10,1,2,1,0
0,24,2,0,1,0,3,1,29,4,1
1,20,0,1,1,1,2,0,60,7,1
1,19,2,0,0,0,0,1,1,6,0
1,49,2,0,0,0,3,0,1,3,0
1,29,2,0,0,0,8,1,225,8,1
1,29,3,0,0,0,0,0,1,1,0
0,52,2,0,0,0,1,0,93,0,0
1,37,3,0,0,0,4,1,32,0,1
1,26,0,0,0,0,1,1,8,2,1
1,33,0,0,0,0,3,0,65,1,0
1,53,0,0,0,0,15,0,125,0,1
1,47,3,0,0,0,1,0,18,0,0
1,38,0,0,0,0,0,1,807,7,1
1,25,0,0,0,0,1,0,1,5,0
1,21,0,1,0,0,1,0,170,9,1
0,37,2,0,0,0,8,0,31,4,0
1,48,0,0,0,0,0,1,2,0,0
0,40,2,0,0,0,1,0,1,1,0
1,51,0,0,0,0,1,0,279,0,0
0,24,5,0,0,0,0,0,2,2,0
1,22,0,0,0,0,0,0,1,3,1
1,42,2,0,0,0,0,0,31,0,0
1,26,0,0,0,0,0,0,75,1,0
1,38,2,0,0,0,2,1,29,1,0
1,23,5,0,0,0,0,0,4,2,1
1,54,5,0,0,0,2,1,1,0,0
1,24,3,0,0,0,1,0,20,3,0
1,26,2,0,0,1,0,0,3,2,0
0,44,2,0,0,0,0,1,31,0,1
1,64,2,0,0,0,0,1,1,0,0
0,45,5,0,0,0,0,1,1,0,0
1,49,0,0,0,0,1,0,35,4,0
1,42,2,0,0,0,0,0,1,1,0
1,24,2,0,0,0,0,0,2,1,0
1,33,1,0,0,0,0,1,31,0,0
1,40,3,0,0,0,0,1,31,0,0
1,44,3,0,0,0,2,0,2,1,0
1,51,0,0,0,0,3,0,92,0,0
1,50,0,0,0,0,0,0,1,0,0
1,33,2,0,2,0,2,1,52,1,0
0,54,2,0,0,0,0,1,30,0,0
1,45,5,0,0,0,2,1,2,0,0
1,28,3,0,0,0,3,0,31,4,1
1,33,2,0,0,1,14,0,600,8,0
1,41,5,0,0,0,0,1,31,0,0
1,42,0,0,0,0,17,1,95,6,1
1,34,2,0,0,0,3,0,2,0,0
1,38,2,0,0,0,2,0,10,2,1
1,21,0,0,0,0,1,0,2,8,1
1,33,0,0,0,0,5,0,1,3,0
0,31,0,0,0,0,1,0,1,6,0
1,36,2,0,0,0,1,0,32,1,0
0,28,0,0,0,0,1,0,30,3,0
1,32,0,0,0,1,9,1,24,6,1
1,31,3,0,0,0,0,1,1,0,0
1,45,2,0,0,0,1,1,32,0,0
1,30,2,0,0,0,1,0,83,7,1
1,53,0,0,0,0,1,0,290,5,0
1,40,0,0,0,0,1,0,1,0,0
1,48,2,1,0,0,15,0,160,7,0
0,29,0,0,0,0,0,0,292,9,0
1,55,0,0,0,0,0,0,290,8,0
1,44,0,0,0,0,3,1,32,2,0
0,51,2,0,0,0,0,1,243,0,1
0,28,0,0,0,0,0,0,1,2,0
1,52,2,0,0,0,1,0,1,0,0
1,27,2,0,0,0,1,0,1,2,0
0,23,0,0,0,0,1,0,7,3,0
1,28,0,0,0,0,5,0,251,5,0
1,28,3,0,0,0,16,0,30,9,1
1,22,0,0,0,0,0,0,122,4,0
1,26,0,0,0,0,4,0,143,9,0
0,30,0,0,0,0,0,0,1,1,0
1,32,0,0,0,0,0,1,61,6,0
1,21,3,0,0,0,1,0,3,4,1
1,21,0,0,0,0,0,0,2,4,0
0,34,2,0,0,0,0,0,63,2,1
1,24,0,0,0,0,7,0,200,8,1
1,32,2,0,0,0,0,1,69,0,0
0,38,2,0,0,0,5,0,42,5,1
1,60,0,0,0,0,0,0,1,5,0
1,25,2,0,0,0,1,0,10,5,0
1,56,0,0,0,0,3,1,15,0,0
0,44,0,0,0,0,0,1,2,0,0
1,27,0,2,0,0,6,0,716,7,0
1,26,2,0,0,0,0,0,2,1,0
1,31,0,0,0,0,1,1,1,4,1
0,25,2,0,0,0,6,0,25,6,0
1,56,0,0,0,0,14,0,662,6,0
0,20,0,0,0,0,0,1,30,4,0
1,35,0,0,0,0,1,1,59,4,0
1,33,0,0,0,0,1,0,1,3,1
1,24,0,0,0,0,0,1,32,2,0
0,40,3,0,0,0,2,1,4,1,0
1,27,0,0,0,0,9,0,1,8,1
0,21,0,0,0,0,2,1,30,2,0
0,62,2,0,0,0,0,1,31,0,0
1,38,3,0,0,0,0,1,2,0,0
1,61,0,0,0,0,13,0,30,6,0
0,21,0,0,0,0,0,0,32,4,0
1,54,2,0,0,0,13,0,2,3,0
1,38,0,0,0,0,9,0,61,4,1
1,29,3,0,0,0,6,0,318,4,0
1,20,2,0,0,1,0,0,2,5,1
1,30,0,0,0,0,9,0,2,2,1
1,41,2,0,0,0,0,0,3,5,0
1,36,2,0,0,0,9,0,40,5,1
1,23,0,0,0,0,2,1,65,8,1
1,39,0,0,0,0,21,0,1,9,1
1,29,2,0,0,0,3,0,31,5,1
1,58,2,0,0,0,2,1,1,0,1
1,23,3,0,0,1,2,0,36,6,0
1,27,5,0,0,2,2,1,158,1,0
1,23,2,0,0,0,3,1,27,7,1
0,68,0,0,0,0,5,0,1,1,0
0,26,2,0,0,0,2,1,1,4,0
1,23,2,0,0,0,1,1,1,2,0
1,51,0,0,0,0,0,0,2,3,1
1,32,3,0,0,0,0,0,499,4,0
0,28,0,0,0,0,1,1,323,1,0
1,25,0,0,0,0,0,1,1,1,0
1,40,0,0,0,0,5,0,26,8,1
1,51,0,0,0,0,14,0,23,4,0
1,27,0,0,0,0,2,1,42,4,1
1,49,0,0,0,0,11,1,33,4,1
1,41,5,0,0,0,1,1,1,0,0
1,36,5,0,0,0,0,1,3,0,0
1,52,0,0,0,0,0,0,265,3,0
1,28,2,0,0,0,5,1,7,6,0
1,20,0,0,0,0,0,0,120,2,0
1,21,0,0,0,0,2,0,87,9,1
1,26,2,0,0,0,0,0,1,2,0
0,31,0,0,0,0,0,0,31,1,0
0,64,3,0,0,0,0,1,1,0,0
1,22,0,0,0,0,4,0,28,7,0
1,57,0,0,0,0,0,1,1,0,0
0,61,2,0,0,0,8,0,1,2,1
1,35,3,0,0,0,3,0,257,0,1
1,54,2,0,0,0,13,0,2,4,0
1,25,3,0,0,0,9,1,110,7,0
1,54,0,0,0,0,3,0,3,5,1
1,39,2,0,0,0,0,0,2,2,0
1,24,0,0,1,0,1,0,63,6,0
0,29,3,0,0,0,0,0,2,3,1
1,23,0,0,0,0,2,0,61,7,0
1,50,0,0,0,0,26,0,198,7,0
1,48,0,0,0,1,8,0,48,8,1
1,30,0,0,0,1,6,1,1,6,1
1,26,0,0,1,0,10,0,2,9,1
1,37,0,0,0,0,12,0,1,8,1
1,26,0,0,0,0,4,0,46,5,1
1,29,0,0,0,0,7,1,9,9,1
1,26,0,0,0,0,1,1,28,5,1
1,60,0,0,0,0,2,0,1,0,0
1,27,2,0,0,0,2,0,1,6,1
1,41,0,2,0,0,16,0,1,6,1
1,22,2,0,0,1,1,0,1,5,0
1,28,0,0,0,0,3,0,1,6,0
1,33,0,0,0,0,13,0,1,5,1
1,28,0,0,0,0,2,0,126,1,1
1,55,2,0,0,0,0,1,1,0,1
1,21,0,0,1,0,6,0,1,7,1
1,30,0,0,0,0,1,0,1,6,0
1,28,3,0,0,0,2,0,61,2,1
0,22,3,0,0,0,0,1,31,1,0
0,24,0,0,0,0,2,1,1,5,0
0,29,2,0,0,0,6,0,68,6,1
1,45,0,0,0,0,5,0,29,0,0
1,24,0,0,0,0,2,1,333,7,1
1,50,0,0,0,0,12,0,31,0,1
1,24,0,0,0,0,1,1,2,5,1
1,47,0,0,0,0,1,0,316,1,0
1,54,2,0,0,0,6,0,1,0,0
1,40,2,0,0,0,2,0,135,0,0
0,42,2,0,0,0,0,1,2,1,0
1,35,2,0,0,0,5,0,28,2,0
1,30,0,0,0,0,0,0,31,3,1
1,53,2,0,0,0,1,0,293,0,0
0,31,0,0,0,0,2,1,55,2,0
1,34,0,0,0,0,0,1,1,0,0
1,25,2,0,0,0,0,0,9,2,0
1,35,0,0,0,0,1,1,2,3,0
1,31,0,0,0,0,0,0,2,1,1
1,23,5,0,0,0,4,0,3,9,0
1,47,0,0,0,0,9,0,125,3,1
1,35,1,0,0,0,1,0,3,0,0
0,27,0,0,0,0,0,0,60,3,0
0,24,0,0,0,0,3,0,1,4,0
1,28,2,0,0,0,0,1,1,1,0
1,24,0,0,1,0,9,1,83,8,1
0,22,0,0,1,0,2,0,3,8,0
1,58,0,0,0,0,12,1,294,5,0
1,45,3,0,0,0,1,1,1,0,0
0,30,0,0,0,0,2,0,1,1,0
1,30,5,0,0,0,5,1,183,7,1
0,43,2,0,0,0,22,1,122,9,1
1,20,0,0,0,0,0,1,1,5,0
1,50,0,0,0,0,0,1,1,0,0
0,24,5,0,0,0,2,0,32,3,1
0,42,2,0,0,0,3,0,31,4,0
0,29,2,0,0,0,1,0,16,6,1
1,36,2,0,0,0,0,1,92,1,0
1,31,3,0,0,0,0,1,2,0,0
1,29,0,0,0,0,4,0,29,4,0
1,25,0,0,0,0,5,0,55,8,1
1,36,0,0,0,0,4,0,206,4,0
1,24,0,0,0,0,1,1,60,4,1
1,28,2,0,0,0,5,0,1,4,0
1,31,2,0,0,0,0,1,1,0,1
1,23,0,0,0,0,0,0,93,3,0
1,29,2,0,0,0,4,1,200,5,1
1,51,0,0,0,0,11,1,39,4,1
1,34,0,0,0,0,1,0,31,4,0
1,29,0,0,0,0,12,0,1,1,1
1,39,0,0,0,0,11,1,39,7,0
1,39,0,0,1,0,13,0,31,9,1
0,20,0,0,0,0,0,1,1,3,0
0,24,0,0,0,0,4,1,27,4,0
1,35,2,0,0,0,0,0,126,5,0
0,36,3,0,0,0,0,1,1,1,0
1,59,0,0,0,0,15,1,223,5,1
1,19,0,0,0,1,0,0,192,8,0
1,25,2,0,0,0,3,0,1,0,0
1,23,0,0,0,2,3,0,30,7,1
1,31,0,0,0,0,15,0,1,7,0
1,34,5,0,0,0,2,0,124,1,0
0,28,0,0,0,0,0,1,31,1,0
1,53,2,0,0,0,0,1,1,0,0
1,34,0,0,0,0,12,0,82,6,0
0,63,0,0,0,0,1,0,1,0,0
1,21,5,0,0,0,0,0,1,3,1
0,21,0,0,0,0,0,0,1,6,1
1,47,2,0,0,0,28,0,34,8,1
1,25,5,0,0,0,3,0,1,3,0
1,34,0,0,0,0,7,0,1,4,1
0,42,2,0,0,0,0,1,158,1,0
1,22,0,0,0,0,0,0,1,3,0
1,58,2,0,0,0,4,0,1,4,1
0,40,3,0,0,0,4,0,151,2,1
1,20,0,0,0,0,1,1,2,4,0
1,36,0,3,0,0,16,0,68,7,1
0,23,0,0,0,0,0,1,29,3,1
1,34,0,0,0,0,5,0,1,1,1
1,56,2,0,0,0,13,0,112,1,0
0,52,2,0,0,0,0,0,31,0,0
1,56,0,0,0,0,0,0,51,1,0
1,53,2,0,0,0,1,0,1,0,0
0,37,0,0,0,0,0,1,292,0,0
0,50,2,0,0,0,0,1,233,0,0
1,25,0,0,0,0,1,0,31,1,1
1,22,0,0,0,0,0,0,30,4,1
0,43,2,0,0,0,0,1,1,0,1
1,30,2,0,0,0,1,1,259,1,0
1,25,0,0,0,0,3,0,30,6,0
1,29,1,0,0,0,0,0,1,0,0
1,24,2,0,0,0,0,0,1,1,0
1,29,0,0,0,0,7,1,31,7,1
0,24,2,0,0,0,0,0,264,3,0
0,74,0,0,0,0,0,0,30,0,0
1,27,0,0,0,1,8,1,1,6,1
1,37,3,0,0,0,1,0,30,1,1
1,39,0,0,1,1,8,0,123,9,1
1,29,2,0,0,0,5,0,1,1,0
1,26,2,0,0,0,3,0,589,8,0
0,35,0,0,0,0,5,0,1,2,0
0,44,0,0,0,0,0,1,1,0,0
1,45,0,0,0,0,17,0,274,3,0
1,29,0,0,0,0,1,1,100,5,1
